time,open,high,low,close,Volume,Volume MA,MA,MA,MA
1735689600,0.31543,0.32077,0.31502,0.32059,,,,,
1735693200,0.32059,0.32059,0.3175,0.3178,,,,,
1735696800,0.3178,0.31939,0.31756,0.31939,,,,,
1735700400,0.31939,0.31946,0.31794,0.31829,,,,,
1735704000,0.31829,0.31851,0.31554,0.31556,,,,,
1735707600,0.31556,0.31773,0.31553,0.31705,,,,,
1735711200,0.31705,0.3179,0.31603,0.31768,,,,,
1735714800,0.31767,0.31774,0.31561,0.3161,,,,,
1735718400,0.3161,0.31655,0.31331,0.31337,,,,,
1735722000,0.31337,0.31412,0.31136,0.31306,,,,,
1735725600,0.31306,0.31471,0.31306,0.31367,,,,,
1735729200,0.31367,0.31622,0.31308,0.31558,,,,,
1735732800,0.31558,0.31793,0.31538,0.31715,,,,,
1735736400,0.31717,0.31778,0.31592,0.31737,,,,,
1735740000,0.31737,0.31922,0.31553,0.31744,,,,,
1735743600,0.31745,0.32003,0.31674,0.31972,,,,,
1735747200,0.31972,0.32018,0.31773,0.31881,,,,,
1735750800,0.31882,0.31969,0.31659,0.31943,,,,,
1735754400,0.31943,0.32448,0.3184,0.32399,,,,,
1735758000,0.32399,0.3252,0.32113,0.32429,,,,,
1735761600,0.32429,0.32528,0.32369,0.32466,,,,,
1735765200,0.32466,0.32674,0.32347,0.32634,,,,,
1735768800,0.32634,0.32641,0.32443,0.32561,,,,,
1735772400,0.32562,0.32585,0.32387,0.32445,,,,,0.31814285714285717
1735776000,0.32445,0.33803,0.32401,0.33302,,,,,0.3184166666666667
1735779600,0.33301,0.33447,0.32976,0.33117,,,,,0.3187885714285714
1735783200,0.33117,0.3326,0.3296,0.33259,,,,,0.3190295238095238
1735786800,0.33258,0.33312,0.33046,0.33073,,,,,0.3197309523809524
1735790400,0.33073,0.33493,0.33073,0.33323,,,,,0.3204742857142857
1735794000,0.33323,0.33354,0.33057,0.33103,,,,,0.32121428571428573
1735797600,0.33103,0.33162,0.3287,0.33076,,,,,0.3218357142857143
1735801200,0.33077,0.33401,0.33006,0.3337,,,,,0.3226514285714286
1735804800,0.3337,0.33625,0.33295,0.33616,,,,,0.323492380952381
1735808400,0.33616,0.33996,0.33518,0.33926,,,,,0.3243352380952381
1735812000,0.33926,0.34424,0.33794,0.34365,,,,,0.32528904761904764
1735815600,0.34365,0.3439,0.33986,0.34152,,,,,0.3262690476190476
1735819200,0.34152,0.3434,0.34003,0.34103,,,,,0.3273219047619048
1735822800,0.34103,0.34122,0.33725,0.33761,,,,,0.3285733333333334
1735826400,0.33761,0.34204,0.33497,0.34015,,,,,0.32972
1735830000,0.34015,0.34054,0.33534,0.33623,,,,,0.3307347619047619
1735833600,0.33623,0.33964,0.33417,0.33847,,,,,0.33163
1735837200,0.33847,0.33973,0.33454,0.3368,,,,,0.33261666666666667
1735840800,0.3368,0.33826,0.33565,0.33811,,,,,0.3331995238095238
1735844400,0.33811,0.33933,0.33754,0.33809,,,,,0.3338747619047619
1735848000,0.33808,0.33966,0.33671,0.33674,,,,,0.33445285714285716
1735851600,0.33676,0.33715,0.33568,0.33683,,,,,0.3350133333333333
1735855200,0.33683,0.33819,0.33424,0.33763,,,,,0.33560761904761904
1735858800,0.33764,0.33903,0.33696,0.33825,,,,,0.3361928571428571
1735862400,0.33824,0.33937,0.33709,0.33744,,,,,0.3363742857142857
1735866000,0.33744,0.33913,0.33567,0.33908,,,,,0.3366819047619047
