time,open,high,low,close,Volume,Volume MA,MA,MA,MA
1735689600,2.0795,2.1083,2.0765,2.1066,6545979.047957,,,,
1735693200,2.1066,2.1072,2.0884,2.0897,4165235.034982,,,,
1735696800,2.0897,2.1009,2.0876,2.1005,6035694.027428,,,,
1735700400,2.1007,2.1042,2.0961,2.1024,3041506.325871,,,,
1735704000,2.1024,2.1089,2.0943,2.098,3742603.869247,,,,
1735707600,2.098,2.145,2.0954,2.1312,7512436.120093,,,,
1735711200,2.1314,2.143,2.1253,2.1391,7886114.890859,,,,
1735714800,2.1391,2.1392,2.1179,2.1201,4157662.258792,,,,
1735718400,2.12,2.1305,2.1041,2.1064,2044277.277044,,,,
1735722000,2.1064,2.1126,2.0869,2.1013,3476844.229464,,,,
1735725600,2.1014,2.1142,2.1014,2.105,1500350.945249,,,,
1735729200,2.1049,2.14,2.0983,2.1318,3450025.853187,,,,
1735732800,2.1319,2.1697,2.1267,2.1636,5627783.761752,,,,
1735736400,2.1634,2.18,2.1541,2.1614,5788084.539441,,,,
1735740000,2.1609,2.1806,2.1561,2.1693,5781299.717045,,,,
1735743600,2.1701,2.2299,2.1588,2.2243,12311493.134417,,,,
1735747200,2.2237,2.28,2.2185,2.2592,26240935.722819,,,,
1735750800,2.2589,2.2623,2.1981,2.2542,17135626.124191,,,,
1735754400,2.2544,2.3282,2.243,2.3165,20746877.601252,,,,
1735758000,2.3164,2.3372,2.2809,2.3129,17432248.225667,8231153.935337849,,,
1735761600,2.3132,2.3152,2.2908,2.3019,9921171.363008,8399913.551090399,,,
1735765200,2.3021,2.3253,2.2823,2.3157,15532078.341479,8968255.716415249,,,
1735768800,2.3162,2.35,2.2932,2.3446,10826776.886262,9207809.85935695,,,
1735772400,2.3447,2.3484,2.3091,2.3285,9768564.976143,9544162.79187055,,,2.1664476190476187
1735776000,2.3284,2.4476,2.3251,2.3837,35593427.893388,11136703.9930776,,,2.1764047619047617
1735779600,2.3839,2.4079,2.3672,2.396,11066444.765884,11314404.42536715,,,2.188542857142857
1735783200,2.3963,2.4128,2.3822,2.4011,11155503.821837,11477873.871916052,,,2.1994
1735786800,2.4011,2.4263,2.396,2.42,7407334.976351,11640357.507794,,,2.212795238095238
1735790400,2.4199,2.4234,2.3939,2.3953,7542568.502807,11915272.06908215,,,2.226985714285714
1735794000,2.3959,2.3975,2.3617,2.3676,8131678.118583,12148013.7635381,,,2.2398380952380954
1735797600,2.3677,2.3781,2.3367,2.3512,8102151.340705,12478103.783310901,,,2.253214285714286
1735801200,2.3515,2.3737,2.3444,2.364,6089472.511317,12610076.1162174,,,2.2663190476190476
1735804800,2.3643,2.3815,2.3642,2.3752,5666541.78515,12612014.0173873,,,2.278757142857143
1735808400,2.3751,2.4065,2.3735,2.3976,4713486.754338,12558284.128132151,,,2.290657142857143
1735812000,2.3977,2.403,2.3811,2.3923,4104231.766439,12474430.73060185,,,2.3029904761904763
1735815600,2.3922,2.4146,2.3839,2.4015,5300092.018028,12123860.6747824,,,2.3145809523809526
1735819200,2.4016,2.4192,2.3965,2.4046,3605116.216969,10992069.6994899,,,2.3257238095238093
1735822800,2.405,2.4118,2.3824,2.388,5196007.528191,10395088.7696899,,,2.336719047619048
1735826400,2.388,2.4206,2.3617,2.4056,9710151.104235,9843252.444839051,,,2.3477761904761905
1735830000,2.4054,2.4068,2.3764,2.4018,9209260.082798,9432103.037695602,,,2.3563619047619047
1735833600,2.4023,2.4196,2.3913,2.4172,7695959.112246,9320842.425157502,,,2.362495238095238
1735837200,2.4171,2.4365,2.3732,2.3933,12822268.069278,9185351.911547452,,,2.3697047619047615
1735840800,2.3931,2.4122,2.3831,2.4048,4467905.272337,8867408.330851201,,,2.373766666666666
1735844400,2.4048,2.4125,2.3854,2.3855,3886132.458389,8573286.704963502,,,2.378733333333333
1735848000,2.3858,2.3953,2.3638,2.3818,5561703.275796,7071700.474083902,,,2.383085714285714
1735851600,2.3819,2.3857,2.3706,2.3841,3886695.223128,6712712.996946102,,,2.3873285714285712
1735855200,2.3844,2.4089,2.3822,2.4041,4351894.403515,6372532.526030002,,,2.3892761904761906
1735858800,2.4038,2.4118,2.396,2.4008,4445352.298619,6224433.392143401,,,2.3918142857142857
1735862400,2.4005,2.4168,2.3953,2.4093,6123504.001855,6153480.167095801,,,2.391833333333333
1735866000,2.4093,2.435,2.3947,2.4211,8733037.403316,6183548.1313324515,,,2.3922190476190472
1735869600,2.4212,2.4626,2.4153,2.4457,10686858.92557,6312783.510575702,,,2.392204761904762
1735873200,2.4454,2.4726,2.4352,2.4663,9602620.135196,6488440.891769652,,,2.391695238095238
1735876800,2.4661,2.4665,2.4351,2.4413,5765361.526674,6493381.878845852,,,2.39292380952381
1735880400,2.4414,2.4438,2.419,2.4276,4904635.374722,6502939.309865052,,,2.396642857142857
1735884000,2.4275,2.4517,2.4273,2.4426,3213720.681558,6458413.755621002,,2.2946340000000003,2.4021238095238098
1735887600,2.442,2.4442,2.4025,2.4131,5208049.85414,6453811.6474266015,,2.301416,2.4058047619047622
1735891200,2.4135,2.4229,2.4002,2.4116,1824177.652787,6364764.719217502,,2.308948,2.4082999999999997
1735894800,2.4115,2.4259,2.4066,2.4178,1911882.638948,6200558.474755351,,2.315764,2.410442857142857
1735898400,2.4187,2.4266,2.4061,2.4091,3349467.712575,5882524.305172352,,2.3222679999999998,2.4114333333333327
1735902000,2.4092,2.4351,2.4003,2.4071,4726737.45144,5658398.173604452,,2.32916,2.4119142857142855
1735905600,2.4074,2.4205,2.402,2.4022,3539543.322442,5450577.3841142515,,2.334798,2.412542857142857
1735909200,2.4024,2.4165,2.4,2.4065,4533965.684799,5036162.264890301,,2.340248,2.413547619047619
1735912800,2.4069,2.4432,2.4058,2.4331,6294992.929356,5127516.647741251,,2.346202,2.413619047619047
