time,open,high,low,close,Volume,Volume MA,MA,MA,MA
1755442800,193.77,195.49,193.52,195.47,144755.996,86501.36035000064,,,
1755446400,195.48,195.89,192.89,193.23,136745.502,90848.84175000063,,,
1755450000,193.22,193.71,192.77,193.37,43543.015,91475.17875000063,,,
1755453600,193.38,193.53,189.94,192.12,143218.418,96308.56420000063,,,191.49809523809552
1755457200,192.11,193.43,190.85,191.18,127130.887,99552.81650000064,,,191.714285714286
1755460800,191.17,191.98,190.97,191.11,70023.24,100358.40860000064,,188.80920000000006,191.9185714285717
1755464400,191.12,191.75,190.92,191.25,64450.553,99915.73350000064,,188.92260000000002,192.09666666666695
1755468000,191.24,193.44,191.12,193.09,70285.451,96676.88970000064,,189.079,192.19809523809553
1755471600,193.1,193.27,190.88,190.99,65739.982,94977.13190000065,188.30790000000022,189.21040000000002,192.2700000000003
1755475200,191,191.33,189.61,190.16,113865.945,93312.79590000064,188.36715000000027,189.317,192.41714285714315
1755478800,190.16,190.46,186.5,186.53,284516.925,103682.27120000064,188.42265000000026,189.45579999999998,192.64095238095268
1755482400,186.53,186.76,183.44,183.95,403583.268,120605.29600000064,188.47380000000024,189.60299999999998,192.6147619047622
1755486000,183.94,184.57,181.82,182.67,240259.592,128479.38020000067,188.52575000000022,189.76899999999998,192.54571428571458
1755489600,182.67,183.43,181.57,182.91,147029.847,131027.31700000066,188.5704500000002,189.87619999999995,192.21809523809554
1755493200,182.91,183.51,181.21,182.92,150196.891,129707.37810000064,188.62775000000022,189.92499999999993,191.8052380952384
1755496800,182.93,182.94,180.31,181.38,189948.503,135667.63630000065,188.68745000000024,189.94119999999995,191.3638095238098
1755500400,181.38,181.61,180.22,180.62,172372.048,139668.40250000064,188.74195000000026,189.87079999999995,190.93666666666695
1755504000,180.63,181.6,180.46,180.83,112927.233,142111.04020000066,188.79455000000024,189.76559999999995,190.43714285714313
1755507600,180.82,181.98,180,181.2,151680.83,146642.92455000064,188.81915000000023,189.68619999999996,189.91714285714312
1755511200,181.21,181.39,180.56,180.77,79807.803,145604.09645000062,188.82935000000023,189.6026,189.32142857142884
1755514800,180.78,181.53,180.4,181.36,100390.964,143385.84485000063,188.83200000000022,189.4684,188.71428571428598
1755518400,181.37,183.2,181.09,183.2,135162.162,143306.67785000065,188.8312500000002,189.3578,188.1890476190479
1755522000,183.2,183.34,180.52,180.56,167502.284,149504.64130000066,188.83965000000023,189.227,187.59619047619074
1755525600,180.56,182.61,180.56,182.56,124169.162,148552.17850000065,188.8458000000002,189.0686,187.00523809523835
1755529200,182.56,183.14,181.17,183.1,105237.006,147457.48445000063,188.84915000000024,188.91640000000004,186.42095238095263
1755532800,183.1,184.42,181.76,182.06,128192.15,150365.92995000063,188.8410000000002,188.82260000000002,185.8176190476193
1755536400,182.06,185.7,182.01,184.65,126233.459,153455.07525000063,188.82450000000023,188.75500000000002,185.3028571428574
1755540000,184.66,184.76,183.01,184.37,108733.622,155377.48380000063,188.81195000000022,188.65140000000002,184.8733333333336
1755543600,184.38,184.56,182.78,183.21,74687.846,155824.87700000062,188.79385000000025,188.56980000000007,184.43904761904784
1755547200,183.21,183.81,182.07,183.02,54966.647,152879.91210000063,188.78465000000025,188.4838000000001,184.13142857142878
1755550800,183.03,184.18,182.69,183.8,44848.591,140896.49540000065,188.77725000000024,188.3486000000001,183.80380952380975
1755554400,183.8,185,183.78,184.19,85863.925,125010.52825000063,188.78455000000022,188.26580000000004,183.33333333333354
1755558000,184.2,184.6,182.44,182.94,71897.994,116592.44835000062,188.8053500000002,188.19440000000006,182.95380952380975
1755561600,182.94,185.03,181.21,185.01,141026.373,116292.27465000062,188.81355000000022,188.09900000000005,182.6509523809526
1755565200,185,185.87,182.63,183.1,112073.902,114386.12520000064,188.83450000000022,187.99660000000003,182.53952380952404
1755568800,183.1,183.24,181.96,182.18,81708.169,108974.10850000064,188.85900000000024,187.89880000000005,182.4914285714288
1755572400,182.18,182.21,178.17,178.52,349202.614,117815.63680000065,188.87520000000026,187.80100000000002,182.60285714285737
1755576000,178.52,180.09,177.32,180.06,218488.317,123093.69100000065,188.89260000000024,187.6922,182.61190476190498
1755579600,180.06,180.59,179.28,179.79,78491.704,119434.23470000064,188.91735000000025,187.61140000000003,182.57666666666688
1755583200,179.79,180.59,179.4,180.09,84388.242,119663.25665000065,188.9307000000003,187.48140000000004,182.44047619047637
1755586800,180.1,180.18,178.97,180.11,71463.688,118216.89285000064,188.9377000000003,187.36180000000002,182.41380952380973
1755590400,180.12,180.93,179.11,180.45,83425.826,115630.07605000064,188.95145000000025,187.1644,182.36428571428593
1755594000,180.45,182.47,180.38,181.33,142088.616,114359.39265000063,188.95855000000026,186.9348,182.3114285714288
1755597600,181.33,182,181.19,181.4,61375.607,111219.71490000063,188.95585000000028,186.6984,182.2800000000002
1755601200,181.41,182.81,181.32,182.66,76079.476,109761.83840000062,188.93445000000028,186.43200000000002,182.23666666666688
1755604800,182.67,182.74,181.39,182.03,58934.125,106298.93715000062,188.92110000000025,186.1818,182.14761904761926
1755608400,182.03,183.42,180.63,182.07,157140.238,107844.27610000063,188.90260000000026,185.952,182.18761904761925
1755612000,182.07,183.01,178.13,178.57,261560.433,115485.61665000064,188.88740000000027,185.741,182.19238095238114
1755615600,178.56,179.87,177.46,177.98,245864.135,124044.43110000063,188.8746500000003,185.50080000000005,182.14142857142875
1755619200,177.98,178.55,176.74,177.16,203062.731,131449.23530000064,188.86940000000027,185.30800000000002,182.14190476190495
1755622800,177.16,178.74,176.34,178.13,140637.65,136238.68825000065,188.8575000000003,185.086,181.85238095238114
1755626400,178.12,178.78,175.85,176.71,183646.107,141127.79735000065,188.83825000000027,184.85580000000004,181.54809523809544
1755630000,176.71,178.29,175.69,176.74,132325.938,144149.19455000065,188.82585000000026,184.58260000000007,181.2600000000002
1755633600,176.75,178.66,175.93,178.65,73381.709,140766.96135000064,188.80670000000023,184.27780000000007,181.02714285714305
1755637200,178.65,179.26,178.22,179.09,67011.532,138513.84285000063,188.79045000000028,183.94560000000004,180.68952380952402
