time,open,high,low,close,Volume,Volume MA,MA,MA,MA
1735689600,701.03,707.95,700.31,707.68,,,,,
1735693200,707.68,709.34,705.74,706.89,,,,,
1735696800,706.89,709.45,706.79,708.05,,,,,
1735700400,708.05,708.36,703.78,704.11,,,,,
1735704000,704.11,704.37,702.86,703.37,,,,,
1735707600,703.38,704.66,703.05,704.07,,,,,
1735711200,704.08,705.13,703.41,705.09,,,,,
1735714800,705.09,705.15,701.98,702.27,,,,,
1735718400,702.27,702.94,700.75,701.67,,,,,
1735722000,701.67,703.38,698.93,702.26,,,,,
1735725600,702.26,706.98,701.3,705.67,,,,,
1735729200,705.67,707.76,704.97,706.12,,,,,
1735732800,706.12,706.77,704.48,704.7,,,,,
1735736400,704.7,708.82,704.6,708.72,,,,,
1735740000,708.72,708.88,704.66,706.64,,,,,
1735743600,706.64,707.36,704.89,706.6,,,,,
1735747200,706.66,706.93,702.85,703.59,,,,,
1735750800,703.59,704.48,701.86,704.15,,,,,
1735754400,704.15,704.79,702.73,704.51,,,,,
1735758000,704.51,706.64,703.95,706.32,,,,,
1735761600,706.32,707.43,706.22,706.76,,,,,
1735765200,706.76,707.05,705.55,706.36,,,,,
1735768800,706.36,707.01,705.52,706.08,,,,,
1735772400,706.08,707.41,705.74,706.37,,,,,705.2019047619048
1735776000,706.37,706.42,697.73,700.57,,,,,705.1390476190476
1735779600,700.55,702.07,699.41,700.09,,,,,705.1004761904762
1735783200,700.09,700.67,697.06,700.58,,,,,705.0204761904762
1735786800,700.58,702.65,700.27,700.79,,,,,704.8519047619047
1735790400,700.79,707.86,700.27,706.08,,,,,704.6957142857143
1735794000,706.08,706.57,704.01,705,,,,,704.5295238095239
1735797600,705,705.5,701.95,703.41,,,,,704.3247619047619
1735801200,703.41,705.89,702.79,705.54,,,,,704.5061904761906
1735804800,705.54,709.07,705.4,709.05,,,,,704.6647619047619
1735808400,709.05,714.24,707.6,713.59,,,,,704.7195238095238
1735812000,713.55,714,710.43,711.08,,,,,704.7133333333334
1735815600,711.08,711.85,709.29,711.8,,,,,704.8528571428571
1735819200,711.8,712.6,709.62,712.35,,,,,705.2761904761905
1735822800,712.35,712.47,708.93,709.72,,,,,705.3885714285715
1735826400,709.7,712.65,706.77,710.41,,,,,705.6342857142857
1735830000,710.41,710.47,702.42,703.07,,,,,705.9080952380953
1735833600,703.03,706.26,700.4,704.98,,,,,706.2
1735837200,704.98,707.59,700.66,703.58,,,,,706.4980952380953
1735840800,703.58,704.93,702.43,704.92,,,,,706.4295238095239
1735844400,704.94,706.16,703.31,703.39,,,,,706.3657142857143
1735848000,703.39,705.61,703.36,704.76,,,,,706.2142857142857
1735851600,704.76,704.95,703.15,704.6,,,,,706.1457142857142
1735855200,704.6,704.73,701.91,704.33,,,,,706.0176190476191
1735858800,704.33,705.21,703.59,704.93,,,,,705.9409523809524
1735862400,705.01,706.05,703.14,703.47,,,,,706.1328571428571
1735866000,703.47,703.74,700.45,703.74,,,,,706.3347619047619
1735869600,703.73,705.79,703.07,703.17,,,,,706.5419047619047
1735873200,703.17,704.51,701.98,704.48,,,,,706.6695238095238
1735876800,704.48,705.12,703.39,704.06,,,,,706.5580952380953
1735880400,704.06,704.89,702.68,704.6,,,,,706.4709523809524
1735884000,704.6,706.22,702.17,702.21,,,,705.4775999999999,706.5219047619048
1735887600,702.22,702.51,699.78,700.13,,,,705.3874000000001,706.4514285714287
1735891200,700.13,700.74,696.56,698.45,,,,705.3392,706.2395238095238
1735894800,698.45,701.76,698.39,700.68,,,,705.2594,705.6976190476191
1735898400,700.68,702.02,699.35,700.34,,,,705.2692,705.1761904761905
1735902000,700.34,704.71,700.34,704.7,,,,705.2460000000001,704.5404761904763
1735905600,704.69,706.43,702.85,703.1,,,,705.1672,703.984761904762
1735909200,703.08,705.57,702.71,703.94,,,,705.0344,703.5380952380954
1735912800,703.94,709.03,703.92,707.56,,,,705.0025999999999,703.2661904761906
1735916400,707.56,710.26,706.1,709.44,,,,704.9760000000001,703.2676190476192
1735920000,709.44,714.78,709.13,711.91,,,,705.0247999999999,703.2180952380953
1735923600,711.92,712.51,707.89,711.16,,,,704.9734,703.4076190476192
1735927200,711.15,713.25,711.15,711.37,,,,704.9298,703.6228571428572
1735930800,711.37,713.26,711.06,712.52,,,,704.987,704.0285714285716
1735934400,712.54,712.86,709.53,711.46,,,,705.0014,704.3333333333334
1735938000,711.46,714.72,711.19,713.53,,,,705.1068,704.6557142857143
1735941600,713.53,714.15,712.42,713.25,,,,705.198,705.0457142857143
1735945200,713.25,714.12,711.5,713.99,,,,705.3536,705.3566666666668
1735948800,714.03,719.83,713.99,716.82,,,,705.5210000000001,705.8357142857143
1735952400,716.82,717.82,714.62,715.58,,,,705.66,706.2885714285715
1735956000,715.58,718.83,713.72,718.83,,,,705.8042,706.8038095238096
1735959600,718.81,721.3,718.12,719.09,,,,705.934,707.3914285714286
1735963200,719.1,719.93,716.26,719.62,,,,706.0866000000001,707.94
1735966800,719.59,719.92,717.95,719.04,,,,706.3014,708.6176190476191
1735970400,719.06,719.24,717.03,718.5,,,,706.4856,709.4214285714286
