time,open,high,low,close,Volume,Volume MA,MA,MA,MA
1735689600,93455.85,94367.31,93389.21,94304.68,494.4774415,,,,
1735693200,94296.28,94300.53,93500.98,93511.52,303.92913042,,,,
1735696800,93511.02,93984.16,93502.25,93959.05,205.1602033,,,,
1735700400,93951.03,93952.03,93625.41,93720.91,173.10621773,,,,
1735704000,93719.41,93720.11,93414.09,93435.6,318.92290938,,,,
1735707600,93438.51,93776.2,93426.77,93678.63,204.85252958,,,,
1735711200,93680.86,93681.11,93467.02,93627.75,202.98685225,,,,
1735714800,93630.25,93677.4,93546.18,93579.14,135.68253742,,,,
1735718400,93579.39,93639.38,93230.33,93336.57,190.33170292,,,,
1735722000,93334.84,93386.96,92792.93,93309.53,385.15681685,,,,
1735725600,93301.55,93420.95,93184.57,93201.06,351.85503691,,,,
1735729200,93208.81,93573.27,93093.02,93357.47,349.32071941,,,,
1735732800,93353.47,93832.63,93311.36,93712.01,394.25368217,,,,
1735736400,93709.26,93922.71,93516.52,93913.76,495.70086869,,,,
1735740000,93909.01,94315.01,93576.73,94066.57,649.98871795,,,,
1735743600,94067.07,94359,93810.25,94308.77,453.50245259,,,,
1735747200,94302.64,94347.47,93809.44,93966.88,715.34091149,,,,
1735750800,93967.38,94062.03,93657.41,94038.66,751.13804609,,,,
1735754400,94040.7,94238.98,93842.9,94221.25,420.26493658,,,,
1735758000,94215.83,94682.24,94011.62,94516,352.40770576,377.4189709495,,,
1735761600,94515.49,94740.33,94492.77,94689.17,348.53553849,370.121875799,,,
1735765200,94694.79,95016.25,94585.73,94830.72,323.79071038,371.114954797,,,
1735768800,94838.75,94852.58,94589.5,94701.79,268.45783804,374.279836534,,,
1735772400,94701.29,94808.78,94436.87,94477.35,368.94283758,384.0716675265,,,93831.18952380952
1735776000,94475.37,95253.94,94267.55,94994.23,675.68638599,401.909841357,,,93856.23904761905
1735779600,95016.48,95397.05,94640.82,94769.69,507.66843642,417.050636699,,,93912.91857142857
1735783200,94770.19,95104.45,94731.42,95103.71,228.55308673,418.32894842300004,,,93937.59952380953
1735786800,95125.21,95162.87,94826.85,94921.61,262.79180835,424.68441196950005,,,93998.23380952382
1735790400,94923.67,95906.33,94916.5,95608.14,441.03452419,437.219553033,,,94061.76190476191
1735794000,95609.18,95693.8,95321.57,95499.39,261.18302341,431.020863361,,,94129.62285714287
1735797600,95499.82,95589.45,95303.15,95494.24,139.79865411,420.41804422100006,,,94191.23523809524
1735801200,95500.14,95808.63,95471.25,95772.66,235.81650256,414.7428333785,,,94287.85428571429
1735804800,95772.65,96108.51,95573.57,96073.97,370.20999951,413.54064924550005,,,94390.84571428571
1735808400,96062.22,96719.52,95991.05,96689.25,471.91676636,412.351444129,,,94494.87952380952
1735812000,96693.16,96718.75,96507.57,96653.64,334.19536271,396.561776367,,,94617.33666666667
1735815600,96654.63,96807.52,96441.78,96664.83,408.05313448,394.2893104615,,,94746.69380952381
1735819200,96672.33,96820.38,96578.62,96806.54,390.3337573,378.038952752,,,94888.46714285715
1735822800,96801.29,96893.62,96396.54,96408.2,559.11950298,368.4380255965,,,95018.93761904762
1735826400,96407.94,97329.9,95932.68,97205.15,1813.4687734,438.0982174375,,,95142.66428571427
1735830000,97227.18,97285.53,96112.22,96403.44,1042.30813352,472.59323882549995,,,95261.6057142857
1735833600,96422.16,97586,95992.57,97190.68,1460.88069536,528.210496669,,,95377.85904761904
1735837200,97193,97531.43,96298.78,96668.16,1127.69802872,568.405862586,,,95528.64428571427
1735840800,96681.91,97284.64,96358.19,97233.32,894.11330758,599.688636063,,,95632.55809523808
1735844400,97235.57,97700.96,97152.25,97256.51,885.95481331,625.5392348495,,,95759.9238095238
1735848000,97282.73,97778.91,97251.45,97269.8,1025.81470952,643.045651026,,,95854.16142857142
1735851600,97271.29,97290.2,97005.23,97161.45,340.57558618,634.691008514,,,95968.57095238093
1735855200,97144.23,97144.23,96653.33,96865.26,341.05603088,640.3161557215001,,,96090.22428571427
1735858800,96848.15,96993.81,96747.52,96912.6,249.46374633,639.6497526205001,,,96223.19809523808
1735862400,96910.2,97005.16,96759.99,96780.22,309.40518007,633.0682854145,,,96326.39904761904
1735866000,96780.22,96945.17,96611,96930.54,226.03304988,631.310786738,,,96426.18809523807
1735869600,96931.54,97271.81,96805.38,96942.14,664.79926371,657.560817218,,,96512.32571428569
1735873200,96941.15,97033.59,96803.41,97018.71,178.72947802,654.706465991,,,96600.83095238094
1735876800,97011.46,97012.81,96744.03,96763.68,155.10066576,643.9509993035,,,96663.80238095236
1735880400,96766.56,96796.67,96577.4,96706.17,133.60574209,627.0354480899999,,,96732.50476190474
1735884000,96705.07,96851.21,96492.43,96514.24,158.38859188,618.2451095485001,,95196.0414,96805.09857142855
1735887600,96517.52,96594.83,96262.48,96280.12,236.2921014,609.6570578945,,95248.79060000001,96852.28999999998
1735891200,96274.89,96479.35,96076.87,96090.29,257.09113704,602.9949268815001,,95318.9344,96882.39476190474
1735894800,96090.29,96638.08,96076.84,96542.79,339.77631897,592.027767681,,95375.02699999999,96874.06095238093
1735898400,96533.12,96579.81,96379,96447.29,129.19732347,507.8141951845,,95434.73220000001,96856.27428571426
1735902000,96451.54,96779.61,96443.18,96727.41,174.00477758,464.3990273875,,95496.305,96828.91523809523
1735905600,96726.91,96866.14,96637.63,96637.66,199.83436571,401.346710905,,95548.33480000001,96816.35571428569
1735909200,96637.66,96777.87,96455.55,96493.01,279.69914881,358.94676690950007,,95597.5856,96818.21714285712
1735912800,96494.59,97296,96482.81,97017.97,935.86300225,361.03425164300006,,95656.85859999999,96795.4676190476
1735916400,97007.97,97611.94,96758.32,97514.13,1316.7089571,382.57195883250006,,95719.073,96806.62095238094
1735920000,97512.67,98385.71,97405.09,97822.02,1396.56828456,401.1096375845001,,95787.4306,96773.39857142855
1735923600,97830.29,98238.89,97823.04,98005.29,690.67602105,418.61465932800013,,95856.1626,96790.05619047617
1735927200,98014.89,98679.98,97989.06,98516.51,968.92780901,450.0082482345001,,95918.8734,96803.42809523808
1735930800,98519.36,98956.5,98506.95,98582.19,1020.59658267,488.5648900515001,,95984.9926,96830.35714285713
1735934400,98577.01,98742.23,98294.48,98329.91,1540.83974151,550.1366181235,,96057,96865.38047619046
1735938000,98320.61,98404.67,98181.38,98253.66,401.29717104,558.8998241815001,,96132.109,96929.90714285713
1735941600,98267.19,98480.8,98250.54,98276.24,230.31360524,537.1755412580002,,96206.0394,97011.6657142857
1735945200,98279.99,98351.42,98051.62,98139.9,279.1958192,542.1988583170003,,96297.03199999999,97079.15666666665
1735948800,98140.74,98247.72,97879.83,97932.09,273.8594534,548.1367976990002,,96387.9026,97149.32047619046
1735952400,97929.66,98058.89,97794.46,98013.56,156.10772019,549.2618966040003,,96470.0758,97213.40142857141
1735956000,98011.96,98276.65,97849.41,98263.31,250.4115115,553.8630425850004,,96544.82899999998,97270.4376190476
1735959600,98267.49,98275.42,98036.06,98204.5,146.11927005,549.3544010175003,,96616.5704,97313.93190476189
1735963200,98189.02,98189.02,97870.72,97953.71,132.85173664,543.1424309975002,,96682.75399999999,97373.44999999998
1735966800,97960.73,98174.73,97960.45,98109.11,115.40054909,531.9236425035002,,96747.36,97447.59952380952
1735970400,98110.39,98157.38,98045.98,98103.83,93.84721351,530.1561370055002,,96818.0842,97528.08809523808
1735974000,98106.35,98290.99,98080.35,98239.88,109.58865752,526.9353310025002,,96883.4658,97607.78285714284
1735977600,98244.97,98263.24,97913.07,97915.77,141.40350538,524.0137879860002,,96952.162,97703.91714285713
1735981200,97916.54,97966.6,97558.67,97682.4,177.37054613,518.8973578520003,,97009.162,97778.25238095237
1735984800,97676.37,97817.99,97632.11,97785.01,77.53295663,475.9808555710003,,97072.912,97863.6138095238
1735988400,97784.78,97894.15,97718.44,97881.97,111.27763903,415.70928966750034,,97122.8258,97920.20238095237
1735992000,97877.46,97969.56,97789.56,97875,119.65513436,351.8636321575003,,97177.63560000001,97969.9519047619
1735995600,97874.07,98056.74,97750.22,97985.05,207.335609,327.69661155500035,,97226.06619999999,98031.4757142857
1735999200,97984.05,98067.16,97835.11,98041.51,152.28464858,286.86445353350035,,97264.261,98072.61857142855
1736002800,98040.76,98137.89,97557.31,97683.86,372.67170924,254.46820986200038,,97298.4818,98089.80285714284
1736006400,97675.4,97843.06,97571.13,97708.69,236.90888567,189.27166707000038,,97322.3362,98097.56619047618
1736010000,97710.24,98033.25,97693.33,98019.75,139.57052457,176.18533474650036,,97346.7634,98099.29095238095
1736013600,98009.7,98117.66,97919.58,97958.58,126.24533341,170.98192115500038,,97373.1678,98059.64095238096
1736017200,97963.33,98349.61,97943.83,98176.66,222.29687822,168.13697410600037,,97397.86720000001,98018.0457142857
1736020800,98177.86,98649.73,98176.82,98603.32,207.72124542,164.83006370700036,,97423.38040000001,98003.27619047619
1736024400,98616.08,98750.03,98344.76,98360.87,196.4214211,166.84574875250036,,97433.45120000001,97989.22476190476
1736028000,98368.62,98485.09,98268.64,98437.4,133.24533556,160.98743995550038,,97465.7774,97984.48285714285
1736031600,98426.35,98426.4,98163.64,98230.44,127.53979112,160.05846600900037,,97481.13540000001,98006.55047619047
1736035200,98232.69,98379.74,98172.87,98236.11,116.67035751,159.24939705250034,,97511.30540000001,98026.96857142857
1736038800,98236.88,98315.83,98047.69,98119.59,137.90689065,160.37471413050037,,97538.7054,98047.15142857142
1736042400,98121.09,98203.29,98117.63,98201.56,63.93039327,158.87887311850037,,97560.79260000002,98045.5861904762
1736046000,98201.84,98206.68,98073.54,98157.78,60.71478957,156.43517972100034,,97584.14460000001,98047.09142857142
1736049600,98168.42,98491.13,98168.42,98343.48,108.10103592,154.77005624800034,,97605.52440000001,98054.99047619048
1736053200,98350.02,98456.35,98278.11,98359.25,84.88114929,150.14558640600035,,97632.94140000001,98059.39285714286
1736056800,98359.8,98465.59,98290.74,98451.79,61.80127179,149.35900216400034,,97657.08120000002,98061.9619047619
1736060400,98452.54,98457.24,98277.52,98279.11,61.03822244,146.84703133450034,,97685.508,98066.89523809524
1736064000,98279.11,98279.11,97801.57,97835.96,152.55949119,148.49224917600034,,97710.0528,98088.01333333334
1736067600,97836.98,97909.12,97643.9,97649.34,124.45252098,144.34809477500033,,97738.07960000001,98124.65095238095
1736071200,97649.62,97725.57,97591.5,97714.73,86.22945791,141.0453352415003,,97764.89039999999,98148.17952380952
1736074800,97712.27,97804.69,97616.5,97628.61,89.68928733,126.8962141460003,,97798.6526,98145.98857142858
1736078400,97628.6,97924.03,97586.63,97776.5,114.23098968,120.76231934650032,,97830.11140000001,98135.24285714285
1736082000,97771.28,97998.75,97692.08,97696.85,114.02636231,119.4851112335003,,97856.5458,98122.37047619047
1736085600,97702.85,97929.09,97283.25,97861.73,395.49158316,132.94742372100032,,97883.9302,98102.70857142856
1736089200,97870.48,98232.44,97741.66,98022.98,212.14369177,132.4397643985003,,97916.41900000001,98107.12
1736092800,98023.98,98341.32,97949.37,98036.22,230.92891887,133.60014807100032,,97938.13539999998,98106.55619047619
1736096400,98039.22,98060.43,97692.78,97727.14,131.41013856,130.34958394400033,,97964.7196,98099.03142857143
1736100000,97731.14,97930.75,97612.85,97924.11,163.81043728,131.8778390300003,,97984.1084,98102.09809523809
1736103600,97924.67,98094.55,97866.61,98056.12,198.65122247,135.4334105975003,,98008.5898,98095.41047619046
1736107200,98052.87,98635.32,98026.07,98261.53,284.47057489,143.82342146650032,,98039.1892,98053.6876190476
