time,open,high,low,close,Volume,Volume MA,MA,MA,MA
1609459200,37.42582137,38.20388675,37.01124356,38.00840334,,,,,
1609473600,38.01796809,38.20568259,37.35171608,37.78328665,,,,,
1609488000,37.78647523,39.14720052,37.39888044,38.48054958,,,,,
1609502400,38.47114312,39.05198337,37.9174531,38.22162568,,,,,
1609516800,38.25514405,38.44856571,36.99432431,37.52125829,,,,,
1609531200,37.50324366,38.04343092,37.0776652,37.84593345,,,,,
1609545600,37.85146756,37.87206467,36.82945643,37.66276064,,,,,
1609560000,37.65628829,37.91171914,37.37872631,37.42275062,,,,,
1609574400,37.42318959,37.56469031,36.86344544,37.39236412,,,,,
1609588800,37.39569461,38.42864379,36.84553184,38.19849192,,,,,
1609603200,38.190879,39.03896233,37.62302251,38.09887157,,,,,
1609617600,38.10481797,38.53223862,36.50110888,38.29789122,,,,,
1609632000,38.27645795,38.50166182,37.74928573,37.99505695,,,,,
1609646400,37.99346535,38.43522999,37.4408553,38.04131227,,,,,
1609660800,38.07484396,40.1991576,37.58369098,39.87405292,,,,,
1609675200,39.86274139,41.60398149,39.51250578,40.38409376,,,,,
1609689600,40.39274405,41.69757747,40.07443261,40.33676918,,,,,
1609704000,40.30990336,41.83163701,40.14424532,41.33399093,,,,,
1609718400,41.33672909,42.27750515,41.16379051,41.35461829,,,,,
1609732800,41.3472187,44.5986399,40.12051262,40.86369223,,,,,
1609747200,40.87508408,41.29671831,36.87622429,39.13516473,,,,,
1609761600,39.10192744,40.41214432,38.77314538,39.91565323,,,,,
1609776000,39.88867607,40.19219271,38.7536013,39.94391618,,,,,
1609790400,39.95281034,41.20841028,39.16761565,41.12744051,,,,,38.773949444761904
1609804800,41.15157592,41.37220874,39.58797527,39.78895299,,,,,38.86477086809524
1609819200,39.8016023,40.260408,38.56695661,39.71211092,,,,,38.967657988571425
1609833600,39.70779102,40.77842067,39.63098363,40.67409672,,,,,39.09370041380952
1609848000,40.68779425,40.8328532,39.49437482,40.25883704,,,,,39.168335047619045
1609862400,40.25197794,40.79641366,39.78876097,40.45547247,,,,,39.272661363333334
1609876800,40.45609163,41.97664449,39.98880931,41.94945646,,,,,39.40733580476191
1609891200,41.9698048,42.08460256,40.50532394,40.9319219,,,,,39.53095849047619
