time,open,high,low,close,Volume,Volume MA,MA,MA,MA
1466812800,14.25833774,14.690453,14.02566166,14.31097402,11157.76144669,,,,
1466899200,14.30529806,14.44412752,13.73242914,14.06238937,8647.30225173,,,,
1466985600,13.91047618,14.43892944,13.73278755,14.14273591,20958.41379258,,,,
1467072000,14.14262832,14.20191661,11.70717677,12.31021917,17359.95113622,,,,
1467158400,12.29325797,13.03977597,11.57152458,12.85984755,22963.58845023,,,,
1467244800,12.86884418,12.86995493,12.18219449,12.43839552,23431.96204593,,,,
1467331200,12.43416555,12.58351967,11.79453114,12.30640062,19149.300458,,,,
1467417600,12.30594577,12.31608876,11.9230838,12.18228685,15885.79761022,,,,
1467504000,12.18358757,12.19945642,11.50103967,11.7356016,18229.34736638,,,,
1467590400,11.738317,11.91845845,11.35343901,11.4494862,13405.81523509,,,,
1467676800,11.45567609,11.4907274,9.75578938,10.56205596,12850.2603449,,,,
1467763200,10.55787016,11.07794074,10.29964537,10.50197933,13612.75260887,,,,
1467849600,10.50873331,10.568428,9.66452906,10.1041617,33084.42891511,,,,
1467936000,10.10692612,11.56993808,9.97492681,11.43783529,24785.59807239,,,,
1468022400,11.43884865,11.4654843,10.38607959,10.93382695,23350.65261966,,,,
1468108800,10.93382695,11.04013528,10.76930975,10.9550114,11485.93849154,,,,
1468195200,10.96541362,11.05373596,10.26290571,10.52952359,15024.66079293,,,,
1468281600,10.5306122,10.87869635,10.42432681,10.50352227,21618.66757197,,,,
1468368000,10.49997517,10.59139758,10.35000404,10.35431387,35867.61155266,,,,
1468454400,10.3430055,11.70270857,10.30113291,11.61277236,11546.83900659,18720.832488484502,,,
1468540800,11.6169469,12.44177811,11.50767389,11.95897483,13309.60560456,18828.424696378002,,,
1468627200,11.95897483,12.00785209,11.66188099,11.68630555,7731.55368599,18782.637268091003,,,
1468713600,11.69080824,11.71033385,11.03021779,11.23692454,12335.552196,18351.494188262,,,
1468800000,11.23114467,11.61094787,11.01347434,11.02354722,12398.13258943,18103.403260922503,,,11.773919731428572
1468886400,11.02007153,11.96506444,11.0184768,11.72357422,11474.23270283,17528.9354735525,,,11.64893551857143
1468972800,11.72295617,13.02527893,11.60522769,12.46170672,13837.86767638,17049.230755075,,,11.514389574285715
1469059200,12.46268882,12.73693918,12.15507536,12.63773113,10491.38430226,16616.334947288,,,11.36585677952381
1469145600,12.63417207,14.87081492,12.62454254,14.8041632,19107.72185207,16777.431159380503,,,11.337921305714286
1469232000,14.79257473,14.94481383,14.14659888,14.3446569,10309.82595411,16381.455088767005,,,11.318962218571428
1469318400,14.34563979,14.43171654,12.56855409,12.75126394,8039.41622486,16113.135138255506,,,11.32845439047619
