time,open,high,low,close,Volume,Volume MA,MA,MA,MA
1562284800,0.00449,0.0046,0.00355,0.0038701,1928297660,,,,
1562371200,0.0038741,0.0039426,0.0033652,0.0035,1010744287,,,,
1562457600,0.003504,0.00365,0.0034,0.0035377,530613992,,,,
1562544000,0.0035378,0.0035618,0.0034,0.003458,308445688,,,,
1562630400,0.003462,0.003582,0.0033564,0.0034545,253375582,,,,
1562716800,0.0034576,0.0035294,0.003251,0.0033421,241274866,,,,
1562803200,0.0033358,0.0033395,0.0030909,0.003209,202811394,,,,
1562889600,0.0032105,0.0033598,0.0031562,0.0032622,228622573,,,,
1562976000,0.0032626,0.0032653,0.0031358,0.0032532,110731940,,,,
1563062400,0.0032474,0.0032788,0.0029008,0.0029175,216658454,,,,
1563148800,0.0029175,0.0031354,0.0028011,0.0030712,220027648,,,,
1563235200,0.0030624,0.0031009,0.0027323,0.0027994,159080438,,,,
1563321600,0.0027995,0.002986,0.0027063,0.0028822,320691294,,,,
1563408000,0.0028663,0.0031251,0.0027797,0.0030979,263423204,,,,
1563494400,0.0031008,0.0031068,0.0029202,0.0030232,101195703,,,,
1563580800,0.0030131,0.0031528,0.003,0.0030787,106012025,,,,
1563667200,0.0030701,0.0031272,0.0029872,0.0030468,59882988,,,,
1563753600,0.0030533,0.0030816,0.00292,0.0029567,92581872,,,,
1563840000,0.0029567,0.0029567,0.002816,0.0028192,161810410,,,,
1563926400,0.0028195,0.0028819,0.0027629,0.0028741,68490381,329238619.95,,,
1564012800,0.0028555,0.0029487,0.0028476,0.0028656,149944114,240320942.65,,,
1564099200,0.0028656,0.0029033,0.0028177,0.0028798,29517748,191259615.7,,,
1564185600,0.00289,0.00296,0.0027551,0.0028047,86758314,169066831.8,,,
1564272000,0.0027973,0.0028137,0.002726,0.0027932,49225120,156105803.4,,,0.0031580619047619045
1564358400,0.0027884,0.002884,0.0027637,0.0027663,65013586,146687703.6,,,0.0031109047619047618
1564444800,0.0027663,0.00288,0.0027457,0.0027885,60008976,137624409.1,,,0.0030777952380952383
1564531200,0.0027949,0.0028761,0.0027889,0.0028583,58120004,130389839.6,,,0.0030423428571428575
1564617600,0.0028571,0.0030617,0.0028248,0.0029004,85256838,123221552.85,,,0.003009404761904762
1564704000,0.0029004,0.0029272,0.002861,0.0028996,64329108,120901411.25,,,0.0029776904761904762
1564790400,0.0028951,0.002949,0.0028768,0.0028994,54942112,112815594.15,,,0.0029546523809523806
1564876800,0.0028999,0.0029985,0.0028424,0.0029222,88247046,106226564.05,,,0.002939957142857143
1564963200,0.0029196,0.0031998,0.0029196,0.0030428,213937390,108969411.65,,,0.0029226904761904763
1565049600,0.0030443,0.003084,0.0029124,0.0029557,128970146,99383354.25,,,0.0029058428571428576
1565136000,0.0029569,0.0030399,0.0028759,0.0029856,116634874,92043937.75,,,0.002906066666666667
1565222400,0.0029972,0.0029972,0.0028544,0.0029635,72936578,90630981.5,,,0.002904714285714286
1565308800,0.0029725,0.0029725,0.0028375,0.002913,53069425,87983851.5,,,0.002912157142857143
1565395200,0.0029211,0.0029432,0.0028085,0.00285,40358430,87007623.6,,,0.002917080952380952
1565481600,0.00285,0.0028995,0.0028281,0.0028874,48121732,84784616.6,,,0.0029106809523809524
1565568000,0.0028893,0.0028999,0.0028455,0.0028516,37974663,78592829.25,,,0.0029054333333333334
1565654400,0.0028527,0.0028643,0.0027802,0.0028339,47685418,77552581.1,,,0.002894542857142857
1565740800,0.0028343,0.0028399,0.0027,0.0027161,89470204,74528885.6,,,0.002886952380952381
1565827200,0.002723,0.0027695,0.0025578,0.0025916,83406275,77223311.95,,,0.0028819476190476193
1565913600,0.0025813,0.002718,0.0025112,0.002651,71483283,76459560.4,,,0.0028826476190476195
1566000000,0.002648,0.0026632,0.0025778,0.0026251,48842468,76440427.8,,,0.00287512380952381
1566086400,0.0026254,0.0027214,0.002587,0.002695,101432503,78261373.65,,,0.0028620761904761907
1566172800,0.0026922,0.0028146,0.0026676,0.0027816,111202618,80821055.75,,,0.0028511809523809528
1566259200,0.0027787,0.002785,0.0026798,0.002712,29889824,79409546.75,,,0.002842628571428572
1566345600,0.002712,0.0027153,0.0025633,0.0026398,67428707,78518140.2,,,0.002837952380952381
1566432000,0.0026404,0.0027165,0.0025527,0.0026458,70942538,78848811.7,,,0.002838680952380953
1566518400,0.0026486,0.002693,0.0026153,0.0026668,49673949,78585403.55,,,0.0028350380952380954
1566604800,0.0026644,0.0026785,0.0025647,0.0026222,61164375,77231270,,,0.0028246333333333336
1566691200,0.0026274,0.002666,0.002582,0.0026237,59937736,69531287.3,,,0.002812509523809524
1566777600,0.0026192,0.0027048,0.0025931,0.0026409,75309430,66848251.5,,,0.00280142380952381
1566864000,0.002637,0.00264,0.0025763,0.0025993,57813268,63907171.2,,,0.00278822380952381
1566950400,0.0026014,0.0026014,0.0024772,0.0024965,73252773,63922980.95,,0.0029568,0.002774009523809524
1567036800,0.0024956,0.0024958,0.002339,0.0024244,101148551,66326937.25,,0.002931842,0.002754871428571429
1567123200,0.0024421,0.0024939,0.0023879,0.0024449,37512207,66184626.1,,0.002914316,0.0027379000000000006
1567209600,0.0024517,0.0024878,0.0024118,0.0024528,36338319,65595455.45,,0.00289638,0.002714609523809524
1567296000,0.002452,0.0024851,0.0024109,0.0024603,35956148,65494529.7,,0.0028792060000000005,0.0026889380952380957
1567382400,0.0024635,0.0026167,0.0024377,0.0025882,53572010,65788859.3,,0.0028600459999999998,0.0026666476190476194
1567468800,0.002591,0.0026054,0.0025313,0.0025593,64679806,64549339.4,,0.0028416920000000003,0.002647733333333334
1567555200,0.0025647,0.0025711,0.0025,0.0025097,32789886,62018519.95,,0.0028264099999999997,0.0026273952380952387
1567641600,0.0025221,0.0025221,0.0024589,0.0024909,44318276,60660269.6,,0.002810222,0.002614852380952381
1567728000,0.0024897,0.0025054,0.0024,0.00247,81836503,62309971.35,,0.002794364,0.0026017761904761913
1567814400,0.0024504,0.002507,0.0024029,0.0024542,79415288,61209110.6,,0.0027877780000000003,0.0025919476190476194
1567900800,0.002465,0.0025306,0.0024,0.0024585,89538969,60125928.15,,0.0027775400000000002,0.0025871523809523813
1567987200,0.0024453,0.0024692,0.0024,0.0024351,61000344,61681454.15,,0.002771746,0.0025785333333333336
1568073600,0.0024351,0.0024612,0.0023849,0.0024185,33219768,59971007.2,,0.0027639200000000004,0.0025703952380952385
1568160000,0.0024193,0.0024386,0.0023601,0.0023892,52887165,59068238.55,,0.002751362,0.0025591333333333335
1568246400,0.0023912,0.002431,0.0023265,0.0023928,48542765,59011679.35,,0.002739982,0.0025426333333333335
1568332800,0.0023906,0.0024128,0.00236,0.002399,35317492,57719335.2,,0.002727578,0.002528657142857143
1568419200,0.0024089,0.002437,0.0023701,0.0024192,33725888,56408742.8,,0.002715344,0.0025167238095238098
1568505600,0.0024233,0.0024851,0.00239,0.002426,68647235,56075633.05,,0.0027045800000000003,0.0025046761904761908
1568592000,0.0024249,0.0024765,0.0023978,0.0024309,53894420,55879690.65,,0.00269598,0.00249192380952381
1568678400,0.0024316,0.00262,0.00241,0.002594,135069011,58970502.55,,0.002686354,0.002482257142857143
1568764800,0.0025972,0.0028103,0.0025527,0.0027015,344364326,71131291.3,,0.002677022,0.0024728428571428574
