time,open,high,low,close,Volume,Volume MA,MA,MA,MA
1523923200,0.25551,0.288,0.23983,0.2426,67462293.23999994,,,,
1524009600,0.2426,0.2646,0.24201,0.262,31328095.78999999,,,,
1524096000,0.26199,0.275,0.25777,0.27004,50859980.22000003,,,,
1524182400,0.27004,0.30442,0.26648,0.30108,71084276.48999994,,,,
1524268800,0.30161,0.307,0.26509,0.28668,92719842.91000009,,,,
1524355200,0.28669,0.2973,0.27716,0.2816,48693828.45999994,,,,
1524441600,0.2816,0.28867,0.28064,0.28788,34341260.84999997,,,,
1524528000,0.28798,0.32,0.28593,0.30853,90526059.79000002,,,,
1524614400,0.3085,0.31099,0.2573,0.2687,124688510.2599998,,,,
1524700800,0.2687,0.2939,0.255,0.29326,68109625.26000002,,,,
1524787200,0.29326,0.30643,0.28145,0.28445,69781321.85999995,,,,
1524873600,0.2844,0.36498,0.2817,0.35676,168937876.22999993,,,,
1524960000,0.35675,0.3866,0.3415,0.36254,162840221.98999992,,,,
1525046400,0.36251,0.3637,0.33,0.34145,93142615.39000018,,,,
1525132800,0.34145,0.36034,0.3187,0.35504,120368721.74999976,,,,
1525219200,0.35498,0.37586,0.345,0.37199,65457686.29000012,,,,
1525305600,0.37199,0.3885,0.36402,0.36716,88326409.65000004,,,,
1525392000,0.36683,0.36897,0.3465,0.358,56069269.36999999,,,,
1525478400,0.3584,0.37434,0.35771,0.36502,46962690.28000003,,,,
1525564800,0.36502,0.36641,0.33538,0.34654,63926868.16000002,80781372.71199998,,,
1525651200,0.34599,0.3474,0.291,0.33046,64060938.78999996,80611304.98949997,,,
1525737600,0.33079,0.34559,0.3163,0.32213,45105012.01000002,81300150.80049998,,,
1525824000,0.32213,0.32547,0.298,0.31884,60635549.23999998,81788929.25149998,,,
1525910400,0.31884,0.3221,0.291,0.29121,38210521.23999997,80145241.48899998,,,0.3162752380952381
1525996800,0.29121,0.29349,0.2488,0.25573,141274876.67000008,82572993.17699997,,,0.32006238095238093
1526083200,0.25574,0.27898,0.23402,0.2655,145891622.18000013,87432882.86299998,,,0.3227690476190476
1526169600,0.26497,0.285,0.256,0.27718,80814388.51999992,89756539.24649999,,,0.3237771428571429
1526256000,0.27718,0.27815,0.25123,0.26655,91273066.64000013,89793889.58899999,,,0.32161761904761904
1526342400,0.26631,0.275,0.2513,0.25394,45482311.91999999,85833579.672,,,0.3206090476190476
1526428800,0.25394,0.2558,0.237,0.25237,52406357.98000001,85048416.308,,,0.3203985714285714
1526515200,0.25237,0.26054,0.23666,0.23919,40168712.79999998,83567785.855,,,0.31938285714285714
1526601600,0.23915,0.245,0.23037,0.24324,42061886.81000006,77223986.38400002,,,0.3167833333333333
1526688000,0.24382,0.2475,0.2358,0.24116,32607149.45999998,70712332.75750002,,,0.3160057142857143
1526774400,0.24151,0.26006,0.23832,0.25556,47300696.99000002,68420236.8375,,,0.31343095238095237
1526860800,0.25556,0.25999,0.24301,0.24563,41754180.19999986,64489509.76000001,,,0.31146857142857143
1526947200,0.24588,0.2473,0.21841,0.22,46428678.87999998,63538059.3895,,,0.3059638095238095
